TotalPackets, totalPacketsIn, totalPacketsOut, totalBytes, totalBytesIn, totalBytesOut, minPacketSize, maxPacketSize, meanPacketSizes, stdevPacketSizes, variancePacketSizes, kurtosisPacketSizes, skewPacketSizes, p10PacketSizes, p20PacketSizes, p30PacketSizes, p40PacketSizes, p50PacketSizes, p60PacketSizes, p70PacketSizes, p80PacketSizes, p90PacketSizes, minPacketSizeIn, maxPacketSizeIn, meanPacketSizesIn, stdevPacketSizesIn, variancePacketSizesIn, skewPacketSizesIn, kurtosisPacketSizesIn, p10PacketSizesIn, p20PacketSizesIn, p30PacketSizesIn, p40PacketSizesIn, p50PacketSizesIn, p60PacketSizesIn, p70PacketSizesIn, p80PacketSizesIn, p90PacketSizesIn, minPacketSizeOut, maxPacketSizeOut, meanPacketSizesOut, stdevPacketSizesOut, variancePacketSizesOut, skewPacketSizesOut, kurtosisPacketSizesOut, p10PacketSizesOut, p20PacketSizesOut, p30PacketSizesOut, p40PacketSizesOut, p50PacketSizesOut, p60PacketSizesOut, p70PacketSizesOut, p80PacketSizesOut, p90PacketSizesOut, maxIPT, minIPT, meanPacketTimes, stdevPacketTimes, variancePacketTimes, kurtosisPacketTimes, skewPacketTimes, p10PacketTimes, p20PacketTimes, p30PacketTimes, p40PacketTimes, p50PacketTimes, p60PacketTimes, p70PacketTimes, p80PacketTimes, p90PacketTimes, minPacketTimesIn, maxPacketTimesIn, meanPacketTimesIn, stdevPacketTimesIn, variancePacketTimesIn, skewPacketTimesIn, kurtosisPacketTimesIn, p10PacketTimesIn, p20PacketTimesIn, p30PacketTimesIn, p40PacketTimesIn, p50PacketTimesIn, p60PacketTimesIn, p70PacketTimesIn, p80PacketTimesIn, p90PacketTimesIn, minPacketTimesOut, maxPacketTimesOut, meanPacketTimesOut, stdevPacketTimesOut, variancePacketTimesOut, skewPacketTimesOut, kurtosisPacketTimesOut, p10PacketTimesOut, p20PacketTimesOut, p30PacketTimesOut, p40PacketTimesOut, p50PacketTimesOut, p60PacketTimesOut, p70PacketTimesOut, p80PacketTimesOut, p90PacketTimesOut, Class
212, 112, 100, 23108, 7600, 15508, 56, 1348, 145.33333333333334, 256.4012840229887, 65741.61844863731, 11.1316382841, 3.46212769505, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 125.60000000000423, 56, 76, 67.85714285714286, 1.767045268121854, 3.122448979591835, -4.52099086669, 37.2290144816, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68, 32809, 15791.6, 15530.220047378594, 241187734.72, 0.0798085256584, -1.93215585361, 68.0, 68.0, 76.0, 836.0, 10230.5, 31631.4, 32553.0, 32809.0, 32809.0, 13420.799016952515, 0.0030994415283203125, 188.99430353430253, 1063.1672429512214, 1130324.5864845014, 148.849972032, 12.1988444414, 0.020694732666015625, 0.030994415283203125, 0.04429817199707031, 5.2154541015625, 41.998982429504395, 79.7903060913086, 215.97342491149902, 219.9723243713379, 223.89767169952393, 0.0030994415283203125, 381.1631202697754, 48.441674028124126, 81.08218110975115, 6574.320093514487, 1.80742662221, 2.30641481516, 0.01704692840576172, 0.026941299438476562, 0.03230571746826172, 0.04339218139648438, 0.0896453857421875, 40.390634536743164, 42.53737926483154, 64.05553817749026, 211.70058250427246, 0.023126602172851562, 13420.799016952515, 531.2094014623891, 1923.8507703275602, 3701201.786489947, 6.53375015071, 40.8047147419, 215.8949375152588, 219.80881690979004, 219.92111206054688, 219.96402740478516, 220.0075387954712, 220.05200386047363, 220.16894817352295, 223.93512725830078, 440.0005340576172, in.pcap
8216, 4107, 4109, 2571897, 279292, 2292605, 68, 1092, 318.18594581219844, 255.69968039176132, 65382.32655244888, -1.98726152082, 0.0484751241199, 68.0, 68.0, 68.0, 68.0, 68.0, 580.0, 580.0, 580.0, 580.0, 68, 76, 68.00389578767957, 0.1764968109483211, 0.031151124274927396, 45.28245231, 2048.50048721, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68, 5188, 697.4894134825992, 664.5581691487971, 441637.56018240127, 5.314615519, 26.5721691387, 580.0, 580.0, 580.0, 580.0, 580.0, 580.0, 580.0, 580.0, 580.0, 291.22209548950195, 0.0019073486328125, 3.3983455911422538, 6.697881912355121, 44.8616221118539, 442.037501632, 13.5314345277, 0.0209808349609375, 0.08797645568847656, 0.1380443572998047, 0.19097328186035156, 5.058050155639648, 5.158185958862305, 5.209207534790039, 5.290985107421875, 5.390167236328125, 0.0019073486328125, 291.22209548950195, 1.612558717822866, 9.036505927871552, 81.6584393844577, 11.4350695555, 270.126571809, 0.012159347534179688, 0.02193450927734375, 0.06508827209472656, 0.08916854858398438, 0.11110305786132812, 0.14400482177734375, 0.16689300537109375, 0.19502639770507812, 0.20384788513183594, 0.0059604644775390625, 6.654977798461914, 5.243434066292624, 0.3789281380447295, 0.1435865338020456, -11.0875702582, 151.879943892, 5.108928680419922, 5.150079727172852, 5.178928375244141, 5.203962326049805, 5.228996276855469, 5.272960662841797, 5.335044860839844, 5.377054214477539, 5.431604385375977, out.pcap
